id,datetime,family,name,latitude,longitude,city,country
913,5/8/2021,Cactaceae,Echinocereus enneacanthus Engelm.,53.1286984,-6.0704904,Greystones,Ireland
914,7/9/2021,Asclepiadaceae,Calotropis gigantea (L.) W.T. Aiton,35.591349,108.104291,Hujiagou,China
915,12/27/2020,Poaceae,Dichanthelium longiligulatum (Nash) Freckmann,-8.5309777,-37.1239897,Buíque,Brazil
916,11/15/2020,Thymelaeaceae,Thymelaea Mill.,-7.2355945,111.5417207,Ngori,Indonesia
917,6/25/2021,Violaceae,Viola tomentosa M.S. Baker & J.C. Clausen,36.4027362,139.0015333,Kanekomachi,Japan
918,6/17/2021,Orchidaceae,Goodyera R. Br.,50.9621585,35.690669,Rakitnoye,Russia
919,5/13/2021,Onagraceae,Camissonia exilis (P.H. Raven) P.H. Raven,-0.0998238,34.2747004,Siaya,Kenya
920,4/5/2021,Crassulaceae,Sedum oregonense (S. Watson) M. Peck,-6.9044415,112.9148168,Tenggun Dajah,Indonesia
921,9/14/2020,Tetraphidaceae,Tetraphis Hedw.,41.005341,71.236153,Chust Shahri,Uzbekistan
922,2/4/2021,Brassicaceae,Cardamine breweri S. Watson var. breweri,58.3594831,11.2594186,Kungshamn,Sweden
923,4/3/2021,Apiaceae,Peucedanum officinale L.,63.4400274,10.4024274,Trondheim,Norway
924,1/5/2021,Marantaceae,Marantochloa cuspidata (Roscoe) Milne-Redh.,49.8687559,17.0138788,Horní Libina,Czech Republic
925,12/1/2020,Poaceae,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. scabriglumis C.S. Campbell",16.9905258,121.637093,Bangui,Philippines
926,7/4/2021,Onagraceae,Epilobium ciliatum Raf. ssp. ciliatum,5.5864963,95.3514016,Sioah,Indonesia
927,5/24/2021,Fabaceae,Trigonella caerulea (L.) Ser.,39.495941,63.85672,Karakul’,Uzbekistan
928,5/20/2021,Euphorbiaceae,Argythamnia mercurialina (Nutt.) Müll. Arg.,50.104315,8.911141,Hanau,Germany
929,2/9/2021,Grimmiaceae,Grimmia torquata Hornsch.,38.700427,112.117542,Huabeitun,China
930,4/10/2021,Fabaceae,Lysiloma watsonii Rose,40.4369802,-7.9617993,Oliveira do Conde,Portugal
931,9/20/2020,Chenopodiaceae,Beta nana Boiss. & Heldr.,35.0612128,33.4047109,Dhali,Cyprus
932,2/7/2021,Polygonaceae,Polygonum orientale L.,42.17119,127.545072,Songjianghe,China
933,5/27/2021,Brassicaceae,Thelypodiopsis Rydb.,21.48227,109.924347,Yingzai,China
934,11/29/2020,Lycopodiaceae,Huperzia wilsonii (Underw. & Lloyd) B. Pllg.,39.29,-76.61,Baltimore,United States
935,4/29/2021,Parmeliaceae,Hypotrachyna pustulifera (Hale) Skorepa,-2.0983597,-79.6923047,Yaguachi Nuevo,Ecuador
936,10/31/2020,Asteraceae,Eurybia radula (Aiton) G.L. Nesom,-31.4422483,-64.1511226,Pehuajó,Argentina
937,4/2/2021,Caryophyllaceae,Paronychia argyrocoma (Michx.) Nutt.,50.4251949,19.300593,Chruszczobród,Poland
938,12/8/2020,Rosaceae,Gillenia stipulata (Muhl. ex Willd.) Baill.,56.166667,107.433333,Magistral’nyy,Russia
939,4/16/2021,Rubiaceae,Guettarda valenzuelana A. Rich.,35.1241195,-90.0443217,Memphis,United States
940,7/18/2021,Fabaceae,Lupinus kingii S. Watson var. argillaceus (Wooton & Standl.) C.P. Sm.,-5.9317384,-77.2261452,Yuracyacu,Peru
941,4/25/2021,Poaceae,Sporobolus teretifolius Harper,27.519549,114.073416,Xinquan,China
942,4/8/2021,Solanaceae,Solanum triquetrum Cav.,49.9606288,13.6430342,Studená,Czech Republic
943,6/15/2021,Lamiaceae,Monarda citriodora Cerv. ex Lag.,-10.7246,123.0979,Potikosin,Indonesia
944,6/18/2021,Cyperaceae,Carex vallicola Dewey,38.46613,68.80533,Boshkengash,Tajikistan
945,5/9/2021,Campanulaceae,Cyanea hirtella (H. Mann) Hillebr.,-4.203165,-69.935907,Leticia,Colombia
946,4/29/2021,Urticaceae,Urtica chamaedryoides Pursh,41.9339521,74.5404694,Chayek,Kyrgyzstan
947,10/23/2020,Scrophulariaceae,Mimulus subsecundus A. Gray,29.60548,111.877499,Jinshi,China
948,9/22/2020,Poaceae,Eriochloa acuminata (J. Presl) Kunth var. minor (Vasey) R.B. Shaw,33.3363836,-111.9343636,Tempe,United States
949,1/7/2021,Rubiaceae,Galium coloradoense W. Wight,32.446834,35.167274,Ya‘bad,Palestinian Territory
950,10/21/2020,Pottiaceae,Acaulon Müll. Hal.,50.1681621,40.3703941,Verkhniy Mamon,Russia
951,3/23/2021,Berberidaceae,Berberis julianae C.K. Schneid.,13.7558622,7.986535,Tessaoua,Niger
952,9/5/2021,Saxifragaceae,Parnassia fimbriata K.D. Koenig,25.331778,108.040593,Xieqiao,China
953,3/26/2021,Primulaceae,Androsace septentrionalis L.,53.4405231,36.8430918,Skuratovskiy,Russia
954,6/9/2021,Ephedraceae,Ephedra L.,46.3194856,-0.4546217,Niort,France
955,6/18/2021,Brassicaceae,Arabidopsis arenicola (Richardson ex Hook.) Reidar Elvin et al.,30.54251,119.9774,Deqing,China
956,8/10/2021,Brassicaceae,Smelowskia calycina (Stephan ex Willd.) C.A. Mey. var. americana (Regel & Herder) Drury & Rollins,-26.6536509,28.5914696,Balfour,South Africa
957,8/18/2021,Brachytheciaceae,Brachythecium starkei (Brid.) Schimp.,32.4279191,13.6420599,Tarhuna,Libya
958,9/29/2020,Poaceae,Elymus glaucus Buckley ssp. virescens (Piper) Gould,-24.5997626,17.9413323,Mariental,Namibia
959,2/16/2021,Hymeneliaceae,Aspicilia nordlandica (H. Magn.) Degel.,45.6542789,-74.3481941,Lachute,Canada
960,2/7/2021,Rubiaceae,Hedyotis flynnii W.L. Wagner & D.H. Lorence,9.9165452,-84.1014639,San José,Costa Rica
961,10/17/2020,Annonaceae,Guatteria caribaea Urb.,9.453835,125.574534,Kitcharao,Philippines
962,3/30/2021,Ranunculaceae,Actaea pachypoda Elliott,58.6922,59.832,Yëlkino,Russia
963,9/16/2020,Moraceae,Morus rubra L. var. tomentosa (Raf.) Bureau,6.477755,-74.4088,Puerto Berrío,Colombia
964,6/19/2021,Onagraceae,Camissonia scapoidea (Nutt. ex Torr. & A. Gray) P.H. Raven,-15.61532,-43.59187,Barreiro do Jaíba,Brazil
965,11/15/2020,Solanaceae,Leucophysalis nana (A. Gray) Averett,-8.8325814,-35.2807624,Barreiros,Brazil
966,2/3/2021,Rhamnaceae,Ziziphus zizyphus (L.) Karst.,34.527114,108.842622,Jingyang,China
967,1/14/2021,Apiaceae,Apium repens (Jacq.) Lag.,-7.4066528,108.7719766,Cipari,Indonesia
968,4/21/2021,Asteraceae,Dubautia knudsenii Hillebr. ssp. knudsenii,11.2975389,6.4956455,Dan Sadau,Nigeria
969,9/6/2021,Xyridaceae,Xyris difformis Chapm. var. difformis,14.4730694,121.0286633,San Ramon,Philippines
970,6/17/2021,Poaceae,Stipa kirghisorum P.A. Smirn.,9.1749262,-76.1435915,Moñitos,Colombia
971,10/26/2020,Vitaceae,Parthenocissus heptaphylla (Buckley) Britton ex Small,-38.9568843,-68.1247915,Londres,Argentina
972,10/14/2020,Malvaceae,Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb.,25.797931,110.011238,Longsheng,China
973,7/29/2021,Polemoniaceae,Gilia leptantha Parish ssp. purpusii (Milliken) A.D. Grant & V.E. Grant,3.5951956,98.6722227,Madan,Indonesia
974,11/14/2020,Poaceae,Poa arida Vasey,50.1424249,15.1188883,Poděbrady,Czech Republic
975,10/29/2020,Arecaceae,Ptychosperma elegans (R. Br.) Blume,14.5024732,120.9921722,Mabini,Philippines
976,1/21/2021,Brassicaceae,Draba cusickii B.L. Rob. ex O.E. Schulz var. cusickii,32.964648,35.495997,Safed,Israel
977,4/13/2021,Boraginaceae,Cryptantha welshii Thorne & Higgins,38.1162631,140.8585745,Asahi,Japan
978,1/21/2021,Polemoniaceae,Leptodactylon californicum Hook. & Arn. ssp. leptotrichomum Gordon,38.8892896,-9.2065507,Lousa,Portugal
979,5/27/2021,Gentianaceae,Sabatia gentianoides Elliott,49.0549661,16.6445006,Blučina,Czech Republic
980,5/15/2021,Teloschistaceae,Caloplaca ulmorum (Fink) Fink,42.2375,113.83639,Xin Bulag,China
981,1/16/2021,Asteraceae,Isocoma humilis G.L. Nesom,-7.294983,112.757558,Sekararum,Indonesia
982,3/5/2021,Euphorbiaceae,Jatropha cathartica Terán & Berl.,32.457509,35.227727,Kafr Qūd,Palestinian Territory
983,10/24/2020,Polygonaceae,Emex australis Steinh.,-24.3994943,26.1477598,Mochudi,Botswana
984,3/19/2021,Solanaceae,Solanum mucronatum O.E. Schulz,43.7441795,2.511999,Marseille,France
985,7/16/2021,Celastraceae,Euonymus phellomanus Loes.,-8.1265731,111.813634,Panggungsari,Indonesia
986,12/10/2020,Amaranthaceae,Amaranthus fimbriatus (Torr.) Benth. ex S. Watson,35.615489,102.009491,Huangnaihai,China
987,4/4/2021,Bartramiaceae,Philonotis glaucescens (Hornsch.) Broth.,18.2899888,-77.9530942,Bethel Town,Jamaica
988,8/21/2021,Cucurbitaceae,Apodanthera undulata A. Gray,39.9947462,116.3397725,Xijiao,China
989,9/21/2020,Lycopodiaceae,Huperzia stemmermanniae (A.C. Medeiros & W.H. Wagner) Kartesz,13.3539251,5.2344983,Gwadabawa,Nigeria
990,3/9/2021,Commelinaceae,Tradescantia spathacea Sw.,23.156045,112.896606,Sanshui,China
991,1/19/2021,Halymeniaceae,Grateloupia asiatica S. Kawaguchi & H.W. Wang,23.113478,113.417068,Dongpu,China
992,7/20/2021,Iridaceae,Freesia laxa (Thunb.) Goldblatt & J.C. Manning,-8.1054,113.2827,Pondoktelo,Indonesia
993,1/17/2021,Caryophyllaceae,Cerastium tomentosum L.,38.05106,114.463347,Xinhua,China
994,12/14/2020,Poaceae,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. thermale (Bol.) Freckmann,33.467588,104.285114,Quma,China
995,4/15/2021,Apocynaceae,Echites P. Br.,38.021567,114.847075,Gaocheng,China
996,9/3/2021,Verbenaceae,Stylodon carneus (Medik.) Moldenke,37.9442881,23.7117556,Néa Smýrni,Greece
997,2/28/2021,Polygonaceae,Rumex spiralis Small,34.748808,113.6656069,Ta’erqi,China
998,11/5/2020,Rosaceae,×Amelasorbus Rehder,38.7683879,139.9177739,Fujioka,Japan
999,11/15/2020,Fabaceae,Astragalus argophyllus Nutt.,38.6966741,139.7765302,Fujisawa,Japan
1000,5/25/2021,Orchidaceae,Eurystyles Wawra,43.1298714,45.5357156,Urus-Martan,Russia
